Secteur,trimestre,code_region,code_dep,nombre_creation
"Production et distribution d'eau ; assainissement, g",022023,94,2A,1
"Production et distribution d'eau ; assainissement, g",032017,01,971,4
"Production et distribution d'eau ; assainissement, g",032017,02,972,4
"Production et distribution d'eau ; assainissement, g",032017,03,973,1
"Production et distribution d'eau ; assainissement, g",032017,04,974,11
"Production et distribution d'eau ; assainissement, g",032017,06,976,1
"Production et distribution d'eau ; assainissement, g",032017,11,075,4
"Production et distribution d'eau ; assainissement, g",032017,11,077,7
"Production et distribution d'eau ; assainissement, g",032017,11,078,2
"Production et distribution d'eau ; assainissement, g",032017,11,091,6
"Production et distribution d'eau ; assainissement, g",032017,11,092,2
"Production et distribution d'eau ; assainissement, g",032017,11,093,14
"Production et distribution d'eau ; assainissement, g",032017,11,094,6
"Production et distribution d'eau ; assainissement, g",032017,11,095,7
"Production et distribution d'eau ; assainissement, g",032017,24,018,3
"Production et distribution d'eau ; assainissement, g",032017,24,028,2
"Production et distribution d'eau ; assainissement, g",032017,24,037,2
"Production et distribution d'eau ; assainissement, g",032017,24,041,1
"Production et distribution d'eau ; assainissement, g",032017,27,021,4
"Production et distribution d'eau ; assainissement, g",032017,27,025,1
"Production et distribution d'eau ; assainissement, g",032017,27,039,5
"Production et distribution d'eau ; assainissement, g",032017,27,058,2
"Production et distribution d'eau ; assainissement, g",032017,27,070,1
"Production et distribution d'eau ; assainissement, g",032017,27,071,4
"Production et distribution d'eau ; assainissement, g",032017,27,089,7
"Production et distribution d'eau ; assainissement, g",032017,27,090,1
"Production et distribution d'eau ; assainissement, g",032017,28,014,13
"Production et distribution d'eau ; assainissement, g",032017,28,027,1
"Production et distribution d'eau ; assainissement, g",032017,28,061,2
"Production et distribution d'eau ; assainissement, g",032017,28,076,2
"Production et distribution d'eau ; assainissement, g",032017,32,059,7
"Production et distribution d'eau ; assainissement, g",032017,32,060,1
"Production et distribution d'eau ; assainissement, g",032017,32,062,7
"Production et distribution d'eau ; assainissement, g",032017,32,080,2
"Production et distribution d'eau ; assainissement, g",032017,44,008,3
"Production et distribution d'eau ; assainissement, g",032017,44,010,3
"Production et distribution d'eau ; assainissement, g",032017,44,051,13
"Production et distribution d'eau ; assainissement, g",032017,44,052,4
"Production et distribution d'eau ; assainissement, g",032017,44,054,13
"Production et distribution d'eau ; assainissement, g",032017,44,057,6
"Production et distribution d'eau ; assainissement, g",032017,44,067,11
"Production et distribution d'eau ; assainissement, g",032017,44,068,5
"Production et distribution d'eau ; assainissement, g",032017,44,088,3
"Production et distribution d'eau ; assainissement, g",032017,52,044,5
"Production et distribution d'eau ; assainissement, g",032017,52,049,1
"Production et distribution d'eau ; assainissement, g",032017,52,053,1
"Production et distribution d'eau ; assainissement, g",032017,52,072,2
"Production et distribution d'eau ; assainissement, g",032017,52,085,3
"Production et distribution d'eau ; assainissement, g",032017,53,029,2
"Production et distribution d'eau ; assainissement, g",032017,53,035,4
"Production et distribution d'eau ; assainissement, g",032017,53,056,2
"Production et distribution d'eau ; assainissement, g",032017,75,016,2
"Production et distribution d'eau ; assainissement, g",032017,75,017,5
"Production et distribution d'eau ; assainissement, g",032017,75,024,2
"Production et distribution d'eau ; assainissement, g",032017,75,033,6
"Production et distribution d'eau ; assainissement, g",032017,75,040,2
"Production et distribution d'eau ; assainissement, g",032017,75,047,2
"Production et distribution d'eau ; assainissement, g",032017,75,064,2
"Production et distribution d'eau ; assainissement, g",032017,75,079,1
"Production et distribution d'eau ; assainissement, g",032017,75,086,1
"Production et distribution d'eau ; assainissement, g",032017,75,087,1
"Production et distribution d'eau ; assainissement, g",032017,76,009,2
"Production et distribution d'eau ; assainissement, g",032017,76,011,5
"Production et distribution d'eau ; assainissement, g",032017,76,012,1
"Production et distribution d'eau ; assainissement, g",032017,76,030,6
"Production et distribution d'eau ; assainissement, g",032017,76,031,9
"Production et distribution d'eau ; assainissement, g",032017,76,032,1
"Production et distribution d'eau ; assainissement, g",032017,76,046,4
"Production et distribution d'eau ; assainissement, g",032017,76,065,1
"Production et distribution d'eau ; assainissement, g",032017,76,066,1
"Production et distribution d'eau ; assainissement, g",032017,76,081,1
"Production et distribution d'eau ; assainissement, g",032017,76,082,1
"Production et distribution d'eau ; assainissement, g",032017,84,001,3
"Production et distribution d'eau ; assainissement, g",032017,84,007,3
"Production et distribution d'eau ; assainissement, g",032017,84,015,3
"Production et distribution d'eau ; assainissement, g",032017,84,026,3
"Production et distribution d'eau ; assainissement, g",032017,84,038,13
"Production et distribution d'eau ; assainissement, g",032017,84,042,1
"Production et distribution d'eau ; assainissement, g",032017,84,063,1
"Production et distribution d'eau ; assainissement, g",032017,84,069,9
"Production et distribution d'eau ; assainissement, g",032017,93,004,3
"Production et distribution d'eau ; assainissement, g",032017,93,005,1
"Production et distribution d'eau ; assainissement, g",032017,93,006,4
"Production et distribution d'eau ; assainissement, g",032017,93,013,6
"Production et distribution d'eau ; assainissement, g",032017,93,083,4
"Production et distribution d'eau ; assainissement, g",032017,93,084,2
"Production et distribution d'eau ; assainissement, g",032017,94,2A,1
"Production et distribution d'eau ; assainissement, g",032018,01,971,2
"Production et distribution d'eau ; assainissement, g",032018,02,972,3
"Production et distribution d'eau ; assainissement, g",032018,04,974,4
"Production et distribution d'eau ; assainissement, g",032018,11,075,7
"Production et distribution d'eau ; assainissement, g",032018,11,077,4
"Production et distribution d'eau ; assainissement, g",032018,11,078,4
"Production et distribution d'eau ; assainissement, g",032018,11,091,2
"Production et distribution d'eau ; assainissement, g",032018,11,092,1
"Production et distribution d'eau ; assainissement, g",032018,11,093,14
"Production et distribution d'eau ; assainissement, g",032018,11,094,9
"Production et distribution d'eau ; assainissement, g",032018,11,095,4
"Production et distribution d'eau ; assainissement, g",032018,24,018,3
"Production et distribution d'eau ; assainissement, g",032018,24,028,7
"Production et distribution d'eau ; assainissement, g",032018,24,036,2
"Production et distribution d'eau ; assainissement, g",032018,24,045,4
"Production et distribution d'eau ; assainissement, g",032018,27,021,4
"Production et distribution d'eau ; assainissement, g",032018,27,039,4
"Production et distribution d'eau ; assainissement, g",032018,27,058,2
"Production et distribution d'eau ; assainissement, g",032018,27,070,1
"Production et distribution d'eau ; assainissement, g",032018,27,071,3
"Production et distribution d'eau ; assainissement, g",032018,27,089,3
"Production et distribution d'eau ; assainissement, g",032018,27,090,1
"Production et distribution d'eau ; assainissement, g",032018,28,014,2
"Production et distribution d'eau ; assainissement, g",032018,28,027,1
"Production et distribution d'eau ; assainissement, g",032018,28,050,2
"Production et distribution d'eau ; assainissement, g",032018,28,076,2
"Production et distribution d'eau ; assainissement, g",032018,32,002,1
"Production et distribution d'eau ; assainissement, g",032018,32,059,7
"Production et distribution d'eau ; assainissement, g",032018,32,060,2
"Production et distribution d'eau ; assainissement, g",032018,32,062,6
"Production et distribution d'eau ; assainissement, g",032018,32,080,2
"Production et distribution d'eau ; assainissement, g",032018,44,008,1
"Production et distribution d'eau ; assainissement, g",032018,44,010,3
"Production et distribution d'eau ; assainissement, g",032018,44,051,3
"Production et distribution d'eau ; assainissement, g",032018,44,052,2
"Production et distribution d'eau ; assainissement, g",032018,44,054,6
"Production et distribution d'eau ; assainissement, g",032018,44,055,6
"Production et distribution d'eau ; assainissement, g",032018,44,057,5
"Production et distribution d'eau ; assainissement, g",032018,44,067,6
"Production et distribution d'eau ; assainissement, g",032018,44,068,4
"Production et distribution d'eau ; assainissement, g",032018,44,088,5
"Production et distribution d'eau ; assainissement, g",032018,52,044,11
"Production et distribution d'eau ; assainissement, g",032018,52,049,2
"Production et distribution d'eau ; assainissement, g",032018,52,053,3
"Production et distribution d'eau ; assainissement, g",032018,52,072,3
"Production et distribution d'eau ; assainissement, g",032018,52,085,2
"Production et distribution d'eau ; assainissement, g",032018,53,022,3
"Production et distribution d'eau ; assainissement, g",032018,53,029,2
"Production et distribution d'eau ; assainissement, g",032018,53,035,3
"Production et distribution d'eau ; assainissement, g",032018,53,056,2
"Production et distribution d'eau ; assainissement, g",032018,75,016,6
"Production et distribution d'eau ; assainissement, g",032018,75,017,4
"Production et distribution d'eau ; assainissement, g",032018,75,023,1
"Production et distribution d'eau ; assainissement, g",032018,75,024,1
"Production et distribution d'eau ; assainissement, g",032018,75,040,1
"Production et distribution d'eau ; assainissement, g",032018,75,047,2
"Production et distribution d'eau ; assainissement, g",032018,75,064,3
